x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.619077,0.771133,0.570139,0.745824,0.526863,0.687181,0.546326,0.641916,0.591817,0.63279,0.558097,0.573199,0.545182,0.48809,0.541857,0.436301,0.540133,0.38784,0.6009,0.569397,0.580531,0.573324,0.577023,0.635066,0.584931,0.657848,0.63884,0.587516,0.620421,0.603589,0.610893,0.655381,0.615203,0.668531,0.673803,0.617101,0.653846,0.626322,0.637972,0.66573,0.636783,0.678444,0
0.642725,0.772614,0.593751,0.747274,0.554167,0.685865,0.579473,0.641929,0.62542,0.629864,0.584046,0.568718,0.572926,0.486965,0.569213,0.43508,0.565967,0.387594,0.629274,0.564227,0.610339,0.570252,0.605178,0.632223,0.609209,0.654563,0.668157,0.583898,0.648384,0.606474,0.637344,0.658753,0.638859,0.669012,0.702232,0.615683,0.67989,0.636666,0.666823,0.674955,0.667796,0.681104,0
0.666319,0.784345,0.617397,0.755545,0.578357,0.693325,0.603483,0.649857,0.649947,0.636041,0.609934,0.57838,0.598246,0.495306,0.593045,0.443228,0.588682,0.395042,0.653263,0.580026,0.639866,0.566227,0.632296,0.628291,0.633315,0.658026,0.691529,0.600832,0.678937,0.60082,0.663548,0.657823,0.661132,0.67801,0.726706,0.632523,0.713663,0.621862,0.694326,0.664717,0.688248,0.684868,0
0.68952,0.789258,0.636124,0.75953,0.594578,0.696152,0.621403,0.649937,0.670354,0.637946,0.624901,0.580784,0.614076,0.50009,0.609113,0.448008,0.604484,0.399091,0.670512,0.574758,0.649624,0.576385,0.647661,0.635089,0.654078,0.656838,0.710549,0.592557,0.689631,0.613608,0.680459,0.663741,0.682742,0.674266,0.748373,0.622532,0.725485,0.637527,0.711266,0.676617,0.709927,0.687469,0
0.69468,0.783737,0.645783,0.756279,0.603126,0.695092,0.626697,0.649423,0.675515,0.638097,0.635337,0.577049,0.624499,0.489513,0.618936,0.436776,0.612782,0.388353,0.680413,0.576392,0.657766,0.573519,0.653747,0.634112,0.658844,0.659191,0.720804,0.596137,0.7036,0.598709,0.692719,0.651028,0.693127,0.669369,0.759332,0.627205,0.742374,0.620187,0.723571,0.658644,0.717659,0.676676,0
0.700536,0.782129,0.649112,0.752398,0.608337,0.691343,0.631493,0.643883,0.678743,0.631453,0.638629,0.582559,0.626553,0.491459,0.622305,0.43823,0.61806,0.389559,0.682369,0.584419,0.666694,0.562665,0.661461,0.624003,0.661893,0.657822,0.722087,0.602112,0.711581,0.584928,0.69935,0.643031,0.694838,0.672897,0.760011,0.631017,0.748438,0.611208,0.72895,0.65378,0.718747,0.680248,0
0.708983,0.768618,0.661535,0.744624,0.617261,0.682302,0.641741,0.636225,0.688521,0.619926,0.645413,0.563872,0.633467,0.477401,0.628635,0.425198,0.623353,0.376678,0.691696,0.557785,0.67346,0.559784,0.670141,0.621962,0.674696,0.645569,0.73257,0.573507,0.715575,0.588557,0.703843,0.641793,0.703334,0.65483,0.770991,0.60073,0.751777,0.613327,0.733906,0.653489,0.729045,0.664399,0
0.715895,0.757249,0.668784,0.729392,0.626338,0.6666,0.648779,0.619479,0.695509,0.604261,0.654393,0.548659,0.642986,0.464887,0.637024,0.414187,0.63166,0.368206,0.699738,0.544884,0.683547,0.543619,0.677547,0.604789,0.679436,0.630539,0.739922,0.561336,0.722143,0.574814,0.709675,0.627786,0.708322,0.642607,0.777905,0.589305,0.756675,0.59977,0.738626,0.639434,0.733457,0.652029,0
0.718332,0.751884,0.671024,0.725288,0.629586,0.66427,0.650158,0.616024,0.695472,0.600874,0.657398,0.549543,0.646336,0.464051,0.639927,0.413788,0.634657,0.368095,0.701623,0.547391,0.687035,0.544242,0.682106,0.60322,0.685297,0.625326,0.741215,0.563724,0.724287,0.572717,0.713278,0.626739,0.713211,0.641235,0.778258,0.590226,0.757758,0.59731,0.741544,0.637965,0.737932,0.650524,0
0.719019,0.751943,0.672241,0.722972,0.632211,0.661203,0.653086,0.614816,0.69813,0.602363,0.663993,0.548236,0.652153,0.462752,0.644546,0.413028,0.637651,0.367742,0.707472,0.549678,0.689808,0.541242,0.683466,0.603286,0.6872,0.627912,0.746117,0.568242,0.728256,0.56952,0.716096,0.625422,0.716066,0.642808,0.782426,0.59659,0.761499,0.595681,0.74391,0.63595,0.739746,0.650411,0
0.726871,0.761694,0.678811,0.732073,0.638597,0.668053,0.659577,0.61825,0.707532,0.609339,0.672627,0.556733,0.662334,0.470205,0.656686,0.419918,0.651505,0.373118,0.71582,0.556797,0.694974,0.549446,0.690322,0.616102,0.697287,0.642536,0.754218,0.575246,0.736028,0.57946,0.724135,0.636311,0.726792,0.65362,0.790609,0.604615,0.770682,0.606929,0.75246,0.646291,0.750208,0.659394,0
0.72681,0.762456,0.678876,0.731672,0.638559,0.668037,0.658813,0.619521,0.705065,0.608433,0.670548,0.560874,0.660825,0.475852,0.65653,0.426206,0.653497,0.380685,0.714465,0.561154,0.693538,0.552173,0.688224,0.612143,0.694161,0.638883,0.753592,0.579629,0.735066,0.578044,0.722068,0.632246,0.722364,0.653041,0.790892,0.608632,0.772351,0.59685,0.752985,0.636493,0.747341,0.656695,0
0.733576,0.760297,0.68632,0.731718,0.645959,0.668314,0.666647,0.620648,0.712568,0.60999,0.677102,0.553579,0.666541,0.469486,0.662039,0.419321,0.658612,0.373803,0.721208,0.554065,0.702685,0.549797,0.69744,0.612881,0.70277,0.639289,0.76066,0.574186,0.743068,0.578455,0.730036,0.634276,0.731176,0.652517,0.797734,0.605163,0.780024,0.601193,0.761238,0.64115,0.757441,0.658184,0
0.735871,0.761158,0.688359,0.729705,0.648354,0.667251,0.668433,0.618164,0.714964,0.606387,0.680134,0.558524,0.669902,0.473761,0.665797,0.424234,0.663297,0.378599,0.723602,0.559442,0.701692,0.546393,0.697383,0.606669,0.704223,0.6348,0.762964,0.578488,0.742437,0.57552,0.730417,0.631061,0.731594,0.653421,0.800671,0.608206,0.780375,0.599495,0.761316,0.638937,0.756267,0.659141,0
0.737586,0.75974,0.68931,0.730536,0.648851,0.663722,0.671516,0.615584,0.717851,0.605382,0.67912,0.558711,0.669019,0.472762,0.665324,0.423308,0.662733,0.377476,0.723394,0.558915,0.703249,0.54584,0.701044,0.609449,0.708712,0.638203,0.76323,0.576887,0.742636,0.575439,0.731983,0.634295,0.734015,0.65592,0.801228,0.605477,0.782176,0.593427,0.763739,0.63607,0.758708,0.657397,0
0.73447,0.759083,0.687867,0.728918,0.648435,0.662808,0.670687,0.614141,0.716338,0.602983,0.679289,0.557852,0.668585,0.473418,0.66499,0.423505,0.662549,0.377588,0.723448,0.558283,0.702019,0.545274,0.698917,0.608319,0.706217,0.637957,0.762974,0.576628,0.742201,0.573121,0.730622,0.631658,0.732201,0.654802,0.800424,0.605969,0.781711,0.591988,0.762349,0.634721,0.757086,0.65727,0
0.735464,0.759102,0.687892,0.728855,0.648126,0.66701,0.666646,0.618444,0.712263,0.607256,0.677381,0.557479,0.666705,0.479683,0.661535,0.434373,0.658761,0.392176,0.720456,0.556791,0.700869,0.551248,0.696677,0.607684,0.702821,0.632327,0.75896,0.575236,0.739106,0.578152,0.728079,0.630764,0.72991,0.649565,0.795187,0.604439,0.776171,0.595676,0.75916,0.635615,0.755413,0.656314,0
0.732448,0.757544,0.686307,0.729081,0.646378,0.666226,0.66369,0.618654,0.706372,0.606173,0.67284,0.55676,0.662199,0.479443,0.657238,0.432595,0.655028,0.389441,0.71521,0.554224,0.696706,0.551164,0.692793,0.608004,0.698614,0.629614,0.753534,0.571545,0.732957,0.582723,0.723706,0.63515,0.72673,0.648371,0.789977,0.599901,0.769019,0.602691,0.753664,0.642487,0.751484,0.656574,0
0.730064,0.755105,0.684098,0.727241,0.644358,0.664773,0.662829,0.618043,0.707276,0.606793,0.671878,0.557507,0.661882,0.478261,0.658047,0.431513,0.656684,0.388693,0.713637,0.556628,0.695787,0.551743,0.69267,0.612207,0.699642,0.636821,0.751601,0.573684,0.733941,0.575644,0.723457,0.631404,0.725494,0.649,0.788201,0.601217,0.769602,0.594843,0.752711,0.634764,0.749226,0.651176,0
0.728374,0.752778,0.682965,0.725792,0.643655,0.664668,0.661779,0.616965,0.705338,0.604715,0.670361,0.558078,0.660339,0.477393,0.656478,0.430617,0.654662,0.388447,0.711963,0.558711,0.695274,0.550286,0.69185,0.608616,0.697597,0.63458,0.749788,0.576042,0.733757,0.573337,0.722933,0.62731,0.72349,0.646904,0.786158,0.60349,0.769447,0.592212,0.752384,0.630835,0.747761,0.649149,0
0.734096,0.74357,0.688354,0.718344,0.649412,0.660421,0.664991,0.610099,0.708047,0.59156,0.672718,0.555353,0.662764,0.47268,0.658799,0.425057,0.657083,0.381476,0.712817,0.555191,0.697738,0.543296,0.696098,0.602952,0.701901,0.627937,0.749798,0.569572,0.734077,0.569685,0.725571,0.624169,0.727475,0.6393,0.786892,0.592772,0.769415,0.589034,0.753734,0.628351,0.74954,0.642551,0
0.729881,0.733005,0.685213,0.707423,0.645221,0.647024,0.661084,0.598236,0.704768,0.586451,0.670306,0.543255,0.660709,0.463572,0.653298,0.417443,0.648695,0.375548,0.70994,0.542638,0.693963,0.534682,0.69169,0.590976,0.69784,0.614144,0.746529,0.558003,0.728703,0.564925,0.720559,0.614279,0.723072,0.626355,0.782352,0.582554,0.762179,0.582173,0.748439,0.618404,0.747116,0.630854,0
0.727779,0.728531,0.683357,0.704734,0.644801,0.644972,0.661736,0.595414,0.703776,0.580675,0.669192,0.53877,0.659672,0.464347,0.653055,0.418989,0.647527,0.37904,0.710177,0.537338,0.694315,0.535195,0.691961,0.594164,0.697651,0.61983,0.746672,0.553041,0.729194,0.557003,0.719354,0.611456,0.720817,0.629118,0.781108,0.579089,0.763373,0.57498,0.747078,0.614652,0.743773,0.631002,0
0.724748,0.722736,0.681931,0.699557,0.642939,0.640651,0.658376,0.590671,0.70149,0.576393,0.667359,0.534682,0.658843,0.46131,0.652338,0.416956,0.647659,0.377617,0.707679,0.533523,0.688706,0.5274,0.685998,0.585657,0.692477,0.610099,0.743712,0.549478,0.72336,0.556443,0.714798,0.608937,0.718197,0.622084,0.777802,0.575473,0.757892,0.573932,0.743435,0.612782,0.742624,0.62652,0
0.723036,0.723414,0.681193,0.698113,0.64534,0.640156,0.661239,0.591983,0.701415,0.575802,0.669651,0.54318,0.660786,0.464354,0.655535,0.419373,0.650922,0.379062,0.708131,0.546782,0.695393,0.531044,0.692895,0.588044,0.697127,0.614568,0.743058,0.562085,0.730268,0.548426,0.721002,0.60248,0.720862,0.62423,0.776959,0.58511,0.763045,0.565627,0.746897,0.60589,0.740996,0.627395,0
0.723181,0.721985,0.680919,0.696148,0.645356,0.638057,0.661329,0.590916,0.701981,0.576346,0.669752,0.539412,0.661097,0.464749,0.656306,0.419772,0.652756,0.380407,0.708332,0.541309,0.694659,0.530096,0.691787,0.585561,0.69593,0.612495,0.743382,0.556948,0.72869,0.551534,0.719402,0.602946,0.719521,0.623088,0.777032,0.581615,0.761421,0.569116,0.745802,0.606467,0.741061,0.62496,0
0.722584,0.721884,0.68083,0.695811,0.646647,0.637828,0.66271,0.591127,0.702119,0.575108,0.670259,0.540186,0.662489,0.464045,0.658429,0.418669,0.655937,0.378783,0.708335,0.543767,0.695684,0.527543,0.692164,0.584316,0.695968,0.612941,0.743052,0.559762,0.729255,0.549153,0.719862,0.602095,0.720174,0.623271,0.776676,0.58432,0.761229,0.566786,0.746565,0.606036,0.742988,0.625948,0
0.72292,0.721809,0.681394,0.698411,0.645454,0.639491,0.662142,0.590505,0.702554,0.574663,0.668336,0.540109,0.660353,0.464776,0.657001,0.419299,0.654764,0.379357,0.707721,0.541368,0.695219,0.530535,0.693827,0.588088,0.69845,0.61597,0.743214,0.556157,0.728457,0.551508,0.720365,0.604878,0.721419,0.625346,0.776941,0.580189,0.760699,0.568081,0.746503,0.60735,0.743499,0.626051,0
0.724636,0.716074,0.683216,0.694295,0.646428,0.636689,0.662144,0.588287,0.702848,0.572869,0.66825,0.535164,0.660355,0.461157,0.65589,0.41651,0.652518,0.377131,0.707772,0.53484,0.690903,0.527116,0.689684,0.585908,0.696112,0.610975,0.743099,0.549516,0.725751,0.549517,0.717857,0.603123,0.720391,0.61965,0.776534,0.573953,0.759067,0.566883,0.744589,0.606617,0.742347,0.622285,0
0.723893,0.717196,0.682514,0.693298,0.645752,0.634883,0.661497,0.586642,0.702107,0.573175,0.670508,0.537622,0.661776,0.462195,0.656404,0.417578,0.652037,0.378164,0.708689,0.541108,0.696549,0.525943,0.694004,0.583295,0.698108,0.611616,0.743297,0.556986,0.730551,0.544781,0.721202,0.598205,0.721136,0.620589,0.776524,0.581398,0.762156,0.563143,0.746845,0.601942,0.742408,0.622791,0
0.722632,0.717445,0.68144,0.692911,0.646604,0.635158,0.662567,0.587788,0.701699,0.571941,0.670758,0.538949,0.66252,0.462494,0.656978,0.418275,0.652877,0.379393,0.708571,0.544105,0.696836,0.524219,0.692909,0.580339,0.696685,0.60901,0.742735,0.560855,0.730518,0.544865,0.720748,0.597144,0.720997,0.619135,0.775913,0.585669,0.762158,0.564026,0.746707,0.602127,0.742429,0.622692,0
0.722881,0.717183,0.680727,0.693958,0.644451,0.636037,0.661208,0.588187,0.701454,0.573556,0.667617,0.538997,0.659006,0.463868,0.655655,0.419166,0.653399,0.379415,0.706879,0.541111,0.694618,0.527553,0.693209,0.585105,0.697838,0.614457,0.742239,0.556251,0.729202,0.546451,0.720443,0.59934,0.720617,0.62254,0.775942,0.580457,0.762296,0.562993,0.746893,0.601362,0.742075,0.622656,0
0.722919,0.718594,0.679164,0.694724,0.643184,0.638971,0.659339,0.593333,0.696526,0.575337,0.662652,0.539782,0.654608,0.46841,0.650776,0.424974,0.648288,0.386465,0.702028,0.538051,0.689437,0.533697,0.688511,0.585535,0.693758,0.608354,0.737671,0.552129,0.722862,0.552809,0.715295,0.600551,0.71662,0.61573,0.771844,0.575384,0.755267,0.569837,0.741712,0.606525,0.738803,0.621834,0
0.721069,0.71485,0.679876,0.692946,0.643438,0.637695,0.658408,0.588416,0.698583,0.571357,0.663909,0.538656,0.655951,0.463479,0.652662,0.417792,0.650782,0.377307,0.702556,0.539561,0.690068,0.528112,0.688613,0.584947,0.693954,0.611443,0.737489,0.553857,0.724176,0.548986,0.716288,0.601172,0.717671,0.620094,0.771313,0.576575,0.757703,0.563538,0.743098,0.602048,0.73921,0.620263,0
0.72139,0.718122,0.679487,0.692168,0.646143,0.637933,0.66134,0.592248,0.699785,0.576011,0.667776,0.546647,0.65833,0.467238,0.654783,0.421243,0.652207,0.381531,0.704984,0.551295,0.693379,0.532041,0.691536,0.586967,0.696101,0.614907,0.739186,0.56582,0.727302,0.545869,0.719646,0.596743,0.720545,0.620486,0.773332,0.586811,0.760159,0.563138,0.744971,0.599489,0.739568,0.621263,0
0.726634,0.715949,0.685526,0.692443,0.652111,0.637208,0.668765,0.591031,0.707548,0.575125,0.674399,0.538777,0.664594,0.465538,0.661398,0.419091,0.660127,0.378681,0.711911,0.542762,0.701382,0.528793,0.697435,0.58567,0.700649,0.615219,0.746023,0.558462,0.735145,0.546723,0.724337,0.599302,0.723778,0.62297,0.778508,0.582727,0.766484,0.563361,0.749555,0.600821,0.744319,0.62172,0
0.729572,0.717891,0.688071,0.691083,0.654783,0.633257,0.675072,0.589402,0.715518,0.57879,0.680755,0.536972,0.672262,0.466065,0.670443,0.420035,0.669842,0.379686,0.719588,0.54177,0.707972,0.527292,0.703319,0.582951,0.706285,0.613715,0.75372,0.559675,0.741596,0.549279,0.730021,0.59989,0.729691,0.625441,0.78519,0.586958,0.772722,0.568481,0.755104,0.603408,0.749948,0.624875,0
0.728121,0.719896,0.686435,0.693186,0.653362,0.632388,0.672159,0.588167,0.710051,0.580023,0.679186,0.541055,0.672011,0.468015,0.66971,0.423225,0.669839,0.383034,0.717219,0.544582,0.706036,0.524267,0.701922,0.574996,0.705863,0.603091,0.750383,0.561788,0.735577,0.553967,0.724519,0.601404,0.724599,0.622152,0.781098,0.58871,0.765207,0.577423,0.749293,0.611601,0.745136,0.630182,0
0.727194,0.71869,0.686232,0.694273,0.653807,0.635842,0.672169,0.590198,0.710471,0.579841,0.678666,0.544427,0.672764,0.469184,0.671569,0.422973,0.672435,0.381394,0.715972,0.549236,0.705359,0.532849,0.701623,0.58691,0.705926,0.614185,0.748959,0.56582,0.737626,0.553075,0.726728,0.602781,0.72673,0.624394,0.780066,0.590745,0.767487,0.573298,0.751336,0.608279,0.746774,0.627371,0
0.72481,0.724778,0.685855,0.69859,0.653574,0.639468,0.671863,0.595329,0.709986,0.586195,0.680497,0.55049,0.672869,0.474607,0.671138,0.42943,0.671837,0.388697,0.717022,0.556678,0.706033,0.538821,0.702148,0.593711,0.707061,0.619738,0.749647,0.573712,0.738285,0.559474,0.72712,0.609978,0.727598,0.630203,0.780301,0.598717,0.766513,0.580934,0.751034,0.617368,0.748258,0.635377,0
0.720694,0.729304,0.680972,0.703229,0.649778,0.641109,0.668733,0.594462,0.706635,0.589278,0.677694,0.551914,0.670485,0.480331,0.669285,0.435477,0.670189,0.395462,0.715689,0.55729,0.700137,0.540234,0.696525,0.597424,0.702315,0.627526,0.748589,0.574999,0.734439,0.561563,0.722191,0.613214,0.723012,0.638144,0.779059,0.602498,0.767334,0.582584,0.749861,0.617419,0.746029,0.638604,0
0.712023,0.74413,0.673955,0.715145,0.643161,0.661203,0.65589,0.617809,0.691549,0.60687,0.671906,0.568549,0.662681,0.494257,0.659781,0.451123,0.659398,0.411972,0.707621,0.572953,0.69168,0.560178,0.687657,0.614657,0.692882,0.641175,0.739981,0.590209,0.722741,0.586903,0.713015,0.635607,0.715263,0.654776,0.771148,0.615795,0.754159,0.605997,0.738807,0.639769,0.736336,0.655577,0
0.71331,0.744045,0.675037,0.717216,0.643624,0.659539,0.659182,0.61257,0.69533,0.601141,0.669274,0.569411,0.661411,0.49565,0.659292,0.450818,0.659775,0.410038,0.706401,0.571591,0.689682,0.55601,0.686304,0.611184,0.692515,0.638258,0.739579,0.586999,0.721041,0.582742,0.711706,0.632634,0.715276,0.651531,0.770723,0.611417,0.751653,0.601329,0.737401,0.637414,0.737485,0.654419,0
0.715422,0.73902,0.676982,0.711451,0.644929,0.655586,0.658902,0.610539,0.695991,0.59886,0.670624,0.56292,0.664404,0.490035,0.662422,0.445157,0.663118,0.404223,0.707256,0.564407,0.690794,0.554448,0.686724,0.606878,0.691764,0.630504,0.740487,0.580153,0.721165,0.58481,0.712312,0.63151,0.715303,0.645679,0.772449,0.60466,0.752263,0.602134,0.738732,0.635839,0.738147,0.649302,0
0.71405,0.738784,0.67573,0.712178,0.643728,0.65414,0.658989,0.608466,0.694964,0.598181,0.669731,0.563793,0.663073,0.491509,0.661457,0.447053,0.662067,0.407068,0.706902,0.565449,0.689496,0.555983,0.686314,0.609212,0.692972,0.6337,0.740105,0.580878,0.720415,0.581913,0.711408,0.63027,0.715303,0.646537,0.771398,0.604763,0.751419,0.599802,0.737745,0.63466,0.738587,0.649242,0
0.712148,0.742363,0.673427,0.714657,0.641873,0.655567,0.658507,0.611473,0.695521,0.604033,0.670741,0.569859,0.66315,0.497081,0.660783,0.453075,0.660576,0.41387,0.707271,0.572429,0.691935,0.561574,0.689343,0.612778,0.695582,0.637883,0.739789,0.588107,0.722177,0.586386,0.713119,0.63358,0.716081,0.652127,0.770246,0.61219,0.752036,0.603911,0.737314,0.638322,0.736209,0.655408,0
0.713971,0.741934,0.676311,0.71518,0.645483,0.658888,0.660869,0.612363,0.696841,0.598348,0.670291,0.569524,0.663706,0.496247,0.66248,0.451282,0.663317,0.410696,0.706821,0.571093,0.69095,0.556127,0.687432,0.609274,0.692042,0.636697,0.739727,0.585708,0.720981,0.586182,0.712296,0.634593,0.714708,0.65302,0.770975,0.609276,0.750969,0.604684,0.736995,0.639561,0.73549,0.655285,0
0.715707,0.740545,0.677251,0.71571,0.644871,0.657521,0.661391,0.610272,0.699377,0.599374,0.672123,0.569071,0.664741,0.496114,0.663046,0.451068,0.663762,0.410532,0.709333,0.571167,0.694638,0.558932,0.692131,0.61126,0.69773,0.6364,0.741946,0.586277,0.72395,0.585481,0.715003,0.633714,0.717819,0.65129,0.772297,0.610212,0.753277,0.604271,0.739549,0.639196,0.739216,0.654811,0
0.729679,0.73701,0.69054,0.70502,0.660378,0.648165,0.678101,0.606853,0.716114,0.596062,0.686715,0.559057,0.67798,0.487761,0.67501,0.445086,0.674391,0.40721,0.722,0.566957,0.711812,0.545054,0.708037,0.594548,0.711807,0.623675,0.753379,0.585252,0.742407,0.572796,0.731753,0.621318,0.731702,0.644238,0.783666,0.61107,0.771956,0.592577,0.757996,0.624435,0.755205,0.641555,0
0.744848,0.731856,0.70478,0.705392,0.67414,0.647199,0.692887,0.600067,0.733736,0.589174,0.701749,0.555424,0.696606,0.481289,0.694037,0.437552,0.693149,0.399295,0.73751,0.560387,0.724825,0.543666,0.721317,0.596018,0.727413,0.621938,0.769443,0.576449,0.757365,0.56675,0.746873,0.615757,0.749121,0.634026,0.800536,0.600686,0.78707,0.587154,0.771769,0.621405,0.770047,0.637862,0
0.747027,0.731011,0.706602,0.700562,0.678227,0.64144,0.698992,0.595726,0.739082,0.586154,0.706611,0.553926,0.703684,0.480922,0.701257,0.434943,0.699099,0.39462,0.742769,0.559646,0.729532,0.540108,0.723262,0.594103,0.72639,0.62422,0.77447,0.576675,0.760376,0.563255,0.74865,0.614458,0.749165,0.638853,0.804359,0.602783,0.788676,0.585851,0.77253,0.620799,0.769688,0.640664,0
0.754233,0.73469,0.715025,0.706233,0.687252,0.645991,0.708141,0.595747,0.749614,0.58635,0.716858,0.55338,0.714055,0.484926,0.712405,0.439485,0.710696,0.399835,0.754181,0.557524,0.738025,0.543687,0.731893,0.598916,0.736151,0.628818,0.785484,0.575398,0.769935,0.570673,0.756388,0.619008,0.758038,0.642036,0.814262,0.603735,0.802328,0.590541,0.782659,0.622639,0.778153,0.642386,0
0.753152,0.736071,0.713643,0.705932,0.686321,0.643103,0.709352,0.594784,0.750952,0.588699,0.718214,0.55062,0.716082,0.485936,0.714098,0.442457,0.712187,0.40469,0.757114,0.555156,0.740947,0.53895,0.733023,0.59504,0.735207,0.62819,0.788696,0.573846,0.772274,0.567126,0.757209,0.617753,0.757677,0.644403,0.816772,0.60435,0.804072,0.58981,0.78348,0.622733,0.778443,0.644348,0
0.753951,0.736802,0.715361,0.708801,0.687866,0.646624,0.710078,0.59864,0.751399,0.590822,0.719211,0.557881,0.717787,0.490044,0.717306,0.445109,0.716581,0.406025,0.757996,0.56131,0.741931,0.549654,0.735043,0.606062,0.738558,0.634297,0.789527,0.578626,0.772797,0.575455,0.759237,0.626198,0.760738,0.64779,0.817381,0.606777,0.803045,0.595767,0.785518,0.630862,0.783517,0.649526,0
0.74839,0.754219,0.713163,0.721013,0.688689,0.656956,0.712119,0.611286,0.751093,0.604883,0.723196,0.572351,0.723094,0.503981,0.722649,0.46063,0.722391,0.423119,0.759543,0.581562,0.747043,0.562628,0.73737,0.619997,0.739398,0.650173,0.790541,0.602456,0.77732,0.589334,0.762016,0.64072,0.762488,0.663568,0.818658,0.632134,0.806938,0.61171,0.787969,0.647004,0.785142,0.666229,0
0.751338,0.75498,0.713366,0.723778,0.688511,0.657171,0.713361,0.609442,0.754323,0.605593,0.72254,0.569878,0.721122,0.504731,0.7211,0.460801,0.723011,0.422668,0.761685,0.578213,0.748833,0.556326,0.737185,0.616421,0.738685,0.647823,0.792551,0.599361,0.77955,0.586981,0.759975,0.639561,0.759507,0.664292,0.819453,0.631885,0.810139,0.611279,0.788508,0.645341,0.784224,0.666079,0
0.74836,0.760466,0.711226,0.726532,0.687385,0.661895,0.708755,0.616226,0.746721,0.610044,0.720735,0.576912,0.719497,0.507047,0.719288,0.462854,0.720998,0.424519,0.757303,0.585453,0.746335,0.566005,0.735534,0.619413,0.73709,0.648709,0.788404,0.606607,0.775706,0.596233,0.758778,0.644048,0.758214,0.665051,0.815881,0.637426,0.80479,0.619844,0.785521,0.652098,0.781858,0.670298,0
0.749407,0.759116,0.711852,0.724559,0.686568,0.660616,0.706439,0.614025,0.745144,0.605212,0.721561,0.575941,0.721688,0.503796,0.720397,0.460144,0.72141,0.421409,0.757079,0.587096,0.750003,0.559542,0.73853,0.60947,0.738238,0.638165,0.787533,0.609052,0.778424,0.592434,0.760117,0.639134,0.757109,0.659993,0.815402,0.639435,0.806001,0.615768,0.786299,0.647687,0.780679,0.667302,0
0.759172,0.758365,0.721484,0.724301,0.697183,0.662227,0.716894,0.614236,0.757704,0.605729,0.728432,0.572352,0.726675,0.505665,0.727534,0.461723,0.729624,0.422935,0.766184,0.581035,0.753839,0.56415,0.745936,0.618981,0.747905,0.647254,0.797434,0.602731,0.785244,0.597045,0.768841,0.643971,0.768088,0.665921,0.826038,0.63493,0.819387,0.618249,0.798431,0.647763,0.791059,0.666081,0
0.765595,0.755577,0.727831,0.722418,0.703233,0.66004,0.72639,0.613249,0.769875,0.605336,0.732329,0.569621,0.731941,0.502887,0.734326,0.459755,0.738707,0.420459,0.771994,0.578333,0.761817,0.563358,0.7525,0.622347,0.75477,0.65026,0.804322,0.601273,0.794228,0.595339,0.776328,0.64494,0.776211,0.666131,0.833502,0.634827,0.82882,0.616466,0.806707,0.648914,0.800058,0.667771,0
0.769315,0.756217,0.730719,0.722764,0.705832,0.658666,0.728502,0.611344,0.770761,0.603971,0.7347,0.574692,0.734364,0.505127,0.736117,0.460891,0.741138,0.42015,0.77361,0.584085,0.764558,0.560763,0.753825,0.617266,0.756985,0.646432,0.806059,0.606559,0.797466,0.592725,0.778799,0.641436,0.778615,0.663631,0.834843,0.638832,0.83101,0.614512,0.809056,0.646379,0.802943,0.666983,0
0.76913,0.753502,0.73265,0.721489,0.709071,0.657883,0.732314,0.611962,0.77454,0.603825,0.740981,0.567847,0.740201,0.500796,0.742012,0.456565,0.746896,0.4166,0.779947,0.577116,0.770467,0.561799,0.758675,0.619101,0.76083,0.647056,0.811857,0.600785,0.801683,0.593416,0.782479,0.642028,0.782048,0.662521,0.839493,0.634542,0.832881,0.61759,0.811063,0.649454,0.805912,0.667082,0
0.769031,0.753999,0.732535,0.720889,0.708853,0.656678,0.732474,0.611035,0.772992,0.604327,0.740587,0.569771,0.740403,0.500669,0.742713,0.456846,0.748129,0.417125,0.779277,0.579962,0.769606,0.559018,0.757037,0.614923,0.758525,0.645163,0.811184,0.603796,0.801416,0.590109,0.781932,0.638404,0.780386,0.661631,0.838668,0.637391,0.832262,0.615226,0.810271,0.646447,0.803989,0.666674,0
0.769328,0.756065,0.731982,0.720658,0.708232,0.657171,0.731241,0.612778,0.770933,0.604007,0.738174,0.572996,0.73844,0.502094,0.741373,0.458242,0.74739,0.418189,0.776012,0.582702,0.769902,0.563248,0.757631,0.616776,0.75835,0.644506,0.807902,0.605773,0.801752,0.592878,0.782386,0.639345,0.779784,0.660077,0.835862,0.638053,0.83081,0.617062,0.809173,0.648661,0.802108,0.667733,0
0.766335,0.755698,0.730147,0.723154,0.706143,0.658247,0.730767,0.612077,0.772903,0.604479,0.737481,0.573197,0.737164,0.50361,0.739595,0.458483,0.744537,0.417178,0.777019,0.581195,0.765577,0.563071,0.753233,0.619539,0.755735,0.647202,0.808948,0.604196,0.79847,0.594153,0.778735,0.641893,0.778181,0.66322,0.836332,0.637257,0.831172,0.616857,0.808207,0.648511,0.801873,0.668492,0
